date,BTC_USD,ETH_USD,NASDAQ,SP500,DAX
2022-01-28,37784.33203125,2547.092041015625,13770.5703125,4431.85009765625,15318.9501953125
2022-01-29,38138.1796875,2597.084716796875,13770.5703125,4431.85009765625,15318.9501953125
2022-01-30,37917.6015625,2603.466552734375,13770.5703125,4431.85009765625,15318.9501953125
2022-01-31,38483.125,2688.27880859375,14239.8798828125,4515.5498046875,15471.2001953125
2022-02-01,38743.2734375,2792.1171875,14346.0,4546.5400390625,15619.3896484375
2022-02-02,36952.984375,2682.85400390625,14417.5498046875,4589.3798828125,15613.76953125
2022-02-03,37154.6015625,2679.16259765625,13878.8203125,4477.43994140625,15368.4697265625
2022-02-04,41500.875,2983.5869140625,14098.009765625,4500.52978515625,15099.5595703125
2022-02-05,41441.1640625,3014.648193359375,14098.009765625,4500.52978515625,15099.5595703125
2022-02-06,42412.43359375,3057.47607421875,14098.009765625,4500.52978515625,15099.5595703125
2022-02-07,43840.28515625,3142.470703125,14015.669921875,4483.8701171875,15206.6396484375
2022-02-08,44118.4453125,3122.608642578125,14194.4501953125,4521.5400390625,15242.3798828125
2022-02-09,44338.796875,3239.45703125,14490.3701171875,4587.18017578125,15482.009765625
2022-02-10,43565.11328125,3077.482177734375,14185.6396484375,4504.080078125,15490.4404296875
2022-02-11,42407.9375,2927.383544921875,13791.150390625,4418.64013671875,15425.1201171875
2022-02-12,42244.46875,2917.36279296875,13791.150390625,4418.64013671875,15425.1201171875
2022-02-13,42197.515625,2883.46337890625,13791.150390625,4418.64013671875,15425.1201171875
2022-02-14,42586.91796875,2933.47900390625,13790.919921875,4401.669921875,15113.9697265625
2022-02-15,44575.203125,3179.877197265625,14139.759765625,4471.06982421875,15412.7099609375
2022-02-16,43961.859375,3127.830078125,14124.08984375,4475.009765625,15396.0703125
2022-02-17,40538.01171875,2881.48193359375,13716.7197265625,4380.259765625,15267.6298828125
2022-02-18,40030.9765625,2785.7275390625,13548.0703125,4348.8701171875,15042.509765625
2022-02-19,40122.15625,2763.701171875,13548.0703125,4348.8701171875,15042.509765625
2022-02-20,38431.37890625,2628.6484375,13548.0703125,4348.8701171875,15042.509765625
2022-02-21,37075.28125,2573.816162109375,13548.0703125,4348.8701171875,14731.1201171875
2022-02-22,38286.02734375,2639.29931640625,13381.51953125,4304.759765625,14693.0
2022-02-23,37296.5703125,2590.359619140625,13037.490234375,4225.5,14631.3603515625
2022-02-24,38332.609375,2598.067138671875,13473.58984375,4288.7001953125,14052.099609375
2022-02-25,39214.21875,2764.53564453125,13694.6201171875,4384.64990234375,14567.23046875
2022-02-26,39105.1484375,2781.11181640625,13694.6201171875,4384.64990234375,14567.23046875
2022-02-27,37709.78515625,2621.8017578125,13694.6201171875,4384.64990234375,14567.23046875
2022-02-28,43193.234375,2919.201171875,13751.400390625,4373.93994140625,14461.01953125
2022-03-01,44354.63671875,2972.485107421875,13532.4599609375,4306.259765625,13904.849609375
2022-03-02,43924.1171875,2950.118408203125,13752.01953125,4386.5400390625,14000.1103515625
2022-03-03,42451.7890625,2834.468994140625,13537.9404296875,4363.490234375,13698.400390625
2022-03-04,39137.60546875,2617.156005859375,13313.4404296875,4328.8701171875,13094.5400390625
2022-03-05,39400.5859375,2664.8310546875,13313.4404296875,4328.8701171875,13094.5400390625
2022-03-06,38419.984375,2555.037353515625,13313.4404296875,4328.8701171875,13094.5400390625
2022-03-07,38062.0390625,2497.771240234375,12830.9599609375,4201.08984375,12834.650390625
2022-03-08,38737.26953125,2576.74755859375,12795.5498046875,4170.7001953125,12831.509765625
2022-03-09,41982.92578125,2729.783447265625,13255.5498046875,4277.8798828125,13847.9296875
2022-03-10,39437.4609375,2608.048583984375,13129.9599609375,4259.52001953125,13442.099609375
2022-03-11,38794.97265625,2559.56298828125,12843.8095703125,4204.31005859375,13628.1103515625
2022-03-12,38904.01171875,2574.754150390625,12843.8095703125,4204.31005859375,13628.1103515625
2022-03-13,37849.6640625,2518.944580078125,12843.8095703125,4204.31005859375,13628.1103515625
2022-03-14,39666.75390625,2590.696044921875,12581.2197265625,4173.10986328125,13929.1103515625
2022-03-15,39338.78515625,2620.149658203125,12948.6201171875,4262.4501953125,13917.26953125
2022-03-16,41143.9296875,2772.0556640625,13436.5498046875,4357.85986328125,14440.740234375
2022-03-17,40951.37890625,2814.8544921875,13614.7802734375,4411.669921875,14388.0595703125
2022-03-18,41801.15625,2945.343017578125,13893.83984375,4463.1201171875,14413.08984375
2022-03-19,42190.65234375,2946.257080078125,13893.83984375,4463.1201171875,14413.08984375
2022-03-20,41247.82421875,2860.459228515625,13893.83984375,4463.1201171875,14413.08984375
2022-03-21,41077.99609375,2897.9765625,13838.4599609375,4461.18017578125,14326.9697265625
2022-03-22,42358.80859375,2973.131103515625,14108.8203125,4511.60986328125,14473.2001953125
2022-03-23,42892.95703125,3031.067138671875,13922.599609375,4456.240234375,14283.650390625
2022-03-24,43960.93359375,3108.06201171875,14191.83984375,4520.16015625,14273.7900390625
2022-03-25,44348.73046875,3106.67138671875,14169.2998046875,4543.06005859375,14305.759765625
2022-03-26,44500.828125,3143.178955078125,14169.2998046875,4543.06005859375,14305.759765625
2022-03-27,46820.4921875,3291.57763671875,14169.2998046875,4543.06005859375,14305.759765625
2022-03-28,47128.00390625,3336.634521484375,14354.900390625,4575.52001953125,14417.3701171875
2022-03-29,47465.73046875,3401.98779296875,14619.6396484375,4631.60009765625,14820.330078125
2022-03-30,47062.6640625,3385.157958984375,14442.26953125,4602.4501953125,14606.0498046875
2022-03-31,45538.67578125,3281.642822265625,14220.51953125,4530.41015625,14414.75
2022-04-01,46281.64453125,3449.55224609375,14261.5,4545.85986328125,14446.48046875
2022-04-02,45868.94921875,3445.059326171875,14261.5,4545.85986328125,14446.48046875
2022-04-03,46453.56640625,3522.83349609375,14261.5,4545.85986328125,14446.48046875
2022-04-04,46622.67578125,3521.2412109375,14532.5498046875,4582.64013671875,14518.16015625
2022-04-05,45555.9921875,3411.79248046875,14204.169921875,4525.1201171875,14424.3603515625
2022-04-06,43206.73828125,3171.69189453125,13888.8203125,4481.14990234375,14151.6904296875
2022-04-07,43503.84765625,3233.274658203125,13897.2998046875,4500.2099609375,14078.150390625
2022-04-08,42287.6640625,3192.073974609375,13711.0,4488.27978515625,14283.669921875
2022-04-09,42782.13671875,3261.916259765625,13711.0,4488.27978515625,14283.669921875
2022-04-10,42207.671875,3211.866943359375,13711.0,4488.27978515625,14283.669921875
2022-04-11,39521.90234375,2981.05224609375,13411.9599609375,4412.52978515625,14192.7802734375
2022-04-12,40127.18359375,3030.37646484375,13371.5703125,4397.4501953125,14124.9501953125
2022-04-13,41166.73046875,3118.34423828125,13643.58984375,4446.58984375,14076.4404296875
2022-04-14,39935.515625,3019.909423828125,13351.080078125,4392.58984375,14163.849609375
2022-04-15,40553.46484375,3040.91650390625,13351.080078125,4392.58984375,14163.849609375
2022-04-16,40424.484375,3062.310302734375,13351.080078125,4392.58984375,14163.849609375
2022-04-17,39716.953125,2993.4033203125,13351.080078125,4392.58984375,14163.849609375
2022-04-18,40826.21484375,3057.606689453125,13332.3603515625,4391.68994140625,14163.849609375
2022-04-19,41502.75,3104.1064453125,13619.66015625,4462.2099609375,14153.4599609375
2022-04-20,41374.37890625,3077.745849609375,13453.0703125,4459.4501953125,14362.0302734375
2022-04-21,40527.36328125,2987.480712890625,13174.650390625,4393.66015625,14502.41015625
2022-04-22,39740.3203125,2964.835693359375,12839.2900390625,4271.77978515625,14142.08984375
2022-04-23,39486.73046875,2938.114013671875,12839.2900390625,4271.77978515625,14142.08984375
2022-04-24,39469.29296875,2922.732666015625,12839.2900390625,4271.77978515625,14142.08984375
2022-04-25,40458.30859375,3009.3935546875,13004.849609375,4296.1201171875,13924.169921875
2022-04-26,38117.4609375,2808.29833984375,12490.740234375,4175.2001953125,13756.400390625
2022-04-27,39241.12109375,2888.9296875,12488.9296875,4183.9599609375,13793.9404296875
2022-04-28,39773.828125,2936.94091796875,12871.5302734375,4287.5,13979.83984375
2022-04-29,38609.82421875,2815.601806640625,12334.6396484375,4131.93017578125,14097.8798828125
2022-04-30,37714.875,2730.186767578125,12334.6396484375,4131.93017578125,14097.8798828125
2022-05-01,38469.09375,2827.756103515625,12334.6396484375,4131.93017578125,14097.8798828125
2022-05-02,38529.328125,2857.410400390625,12536.01953125,4155.3798828125,13939.0703125
2022-05-03,37750.453125,2783.476318359375,12563.759765625,4175.47998046875,14039.4697265625
2022-05-04,39698.37109375,2940.644775390625,12964.8603515625,4300.169921875,13970.8203125
2022-05-05,36575.140625,2749.213134765625,12317.6904296875,4146.8701171875,13902.51953125
2022-05-06,36040.921875,2694.979736328125,12144.66015625,4123.33984375,13674.2900390625
2022-05-07,35501.953125,2636.093017578125,12144.66015625,4123.33984375,13674.2900390625
2022-05-08,34059.265625,2517.4599609375,12144.66015625,4123.33984375,13674.2900390625
2022-05-09,30296.953125,2245.430419921875,11623.25,3991.239990234375,13380.669921875
2022-05-10,31022.90625,2343.510986328125,11737.669921875,4001.050048828125,13534.740234375
2022-05-11,28936.35546875,2072.108642578125,11364.240234375,3935.179931640625,13828.6396484375
2022-05-12,29047.751953125,1961.7015380859375,11370.9599609375,3930.080078125,13739.6396484375
2022-05-13,29283.103515625,2014.418212890625,11805.0,4023.889892578125,14027.9296875
2022-05-14,30101.265625,2056.27392578125,11805.0,4023.889892578125,14027.9296875
2022-05-15,31305.11328125,2145.706787109375,11805.0,4023.889892578125,14027.9296875
2022-05-16,29862.91796875,2022.7259521484375,11662.7900390625,4008.010009765625,13964.3798828125
2022-05-17,30425.857421875,2090.4091796875,11984.51953125,4088.85009765625,14185.9404296875
2022-05-18,28720.271484375,1916.6561279296875,11418.150390625,3923.679931640625,14007.759765625
2022-05-19,30314.333984375,2018.336181640625,11388.5,3900.7900390625,13882.2998046875
2022-05-20,29200.740234375,1961.315673828125,11354.6201171875,3901.360107421875,13981.91015625
2022-05-21,29432.2265625,1974.518310546875,11354.6201171875,3901.360107421875,13981.91015625
2022-05-22,30323.72265625,2043.170166015625,11354.6201171875,3901.360107421875,13981.91015625
2022-05-23,29098.91015625,1972.181884765625,11535.26953125,3973.75,14175.400390625
2022-05-24,29655.5859375,1978.9827880859375,11264.4501953125,3941.47998046875,13919.75
2022-05-25,29562.361328125,1944.827880859375,11434.740234375,3978.72998046875,14007.9296875
2022-05-26,29267.224609375,1803.913330078125,11740.650390625,4057.840087890625,14231.2900390625
2022-05-27,28627.57421875,1724.9228515625,12131.1298828125,4158.240234375,14462.1904296875
2022-05-28,28814.900390625,1757.9417724609375,12131.1298828125,4158.240234375,14462.1904296875
2022-05-29,29445.95703125,1812.031005859375,12131.1298828125,4158.240234375,14462.1904296875
2022-05-30,31726.390625,1996.4412841796875,12131.1298828125,4158.240234375,14575.98046875
2022-05-31,31792.310546875,1942.3280029296875,12081.3896484375,4132.14990234375,14388.349609375
2022-06-01,29799.080078125,1823.5693359375,11994.4599609375,4101.22998046875,14340.4697265625
2022-06-02,30467.48828125,1834.1505126953125,12316.900390625,4176.81982421875,14485.169921875
2022-06-03,29704.390625,1775.07861328125,12012.73046875,4108.5400390625,14460.08984375
2022-06-04,29832.9140625,1801.6094970703125,12012.73046875,4108.5400390625,14460.08984375
2022-06-05,29906.662109375,1805.2049560546875,12012.73046875,4108.5400390625,14460.08984375
2022-06-06,31370.671875,1859.2896728515625,12061.3701171875,4121.43017578125,14653.8095703125
2022-06-07,31155.478515625,1814.04833984375,12175.23046875,4160.68017578125,14556.6201171875
2022-06-08,30214.35546875,1793.572265625,12086.26953125,4115.77001953125,14445.990234375
2022-06-09,30111.998046875,1789.8260498046875,11754.23046875,4017.820068359375,14198.7998046875
2022-06-10,29083.8046875,1665.042236328125,11340.01953125,3900.860107421875,13761.830078125
2022-06-11,28360.810546875,1529.6634521484375,11340.01953125,3900.860107421875,13761.830078125
2022-06-12,26762.6484375,1445.216552734375,11340.01953125,3900.860107421875,13761.830078125
2022-06-13,22487.388671875,1204.582763671875,10809.23046875,3749.6298828125,13427.0302734375
2022-06-14,22206.79296875,1211.662841796875,10828.349609375,3735.47998046875,13304.3896484375
2022-06-15,22572.83984375,1233.2064208984375,11099.150390625,3789.989990234375,13485.2900390625
2022-06-16,20381.650390625,1067.730712890625,10646.099609375,3666.77001953125,13038.490234375
2022-06-17,20471.482421875,1086.519287109375,10798.349609375,3674.840087890625,13126.259765625
2022-06-18,19017.642578125,993.6367797851562,10798.349609375,3674.840087890625,13126.259765625
2022-06-19,20553.271484375,1127.656494140625,10798.349609375,3674.840087890625,13126.259765625
2022-06-20,20599.537109375,1127.6424560546875,10798.349609375,3674.840087890625,13265.599609375
2022-06-21,20710.59765625,1124.8245849609375,11069.2998046875,3764.7900390625,13292.400390625
2022-06-22,19987.029296875,1051.421875,11053.080078125,3759.889892578125,13144.2802734375
2022-06-23,21085.876953125,1143.38671875,11232.1904296875,3795.72998046875,12912.58984375
2022-06-24,21231.65625,1226.8447265625,11607.6201171875,3911.739990234375,13118.1298828125
2022-06-25,21502.337890625,1243.4468994140625,11607.6201171875,3911.739990234375,13118.1298828125
2022-06-26,21027.294921875,1199.8316650390625,11607.6201171875,3911.739990234375,13118.1298828125
2022-06-27,20735.478515625,1193.6806640625,11524.5498046875,3900.110107421875,13186.0703125
2022-06-28,20280.634765625,1144.5792236328125,11181.5400390625,3821.550048828125,13231.8203125
2022-06-29,20104.0234375,1098.94384765625,11177.8896484375,3818.830078125,13003.349609375
2022-06-30,19784.7265625,1067.298828125,11028.740234375,3785.3798828125,12783.76953125
2022-07-01,19269.3671875,1059.767333984375,11127.849609375,3825.330078125,12813.0302734375
2022-07-02,19242.255859375,1066.5128173828125,11127.849609375,3825.330078125,12813.0302734375
2022-07-03,19297.076171875,1073.7669677734375,11127.849609375,3825.330078125,12813.0302734375
2022-07-04,20231.26171875,1151.05908203125,11127.849609375,3825.330078125,12773.3798828125
2022-07-05,20190.115234375,1134.541015625,11322.240234375,3831.389892578125,12401.2001953125
2022-07-06,20548.24609375,1186.9739990234375,11361.849609375,3845.080078125,12594.51953125
2022-07-07,21637.587890625,1237.5933837890625,11621.349609375,3902.6201171875,12843.2197265625
2022-07-08,21731.1171875,1222.5062255859375,11635.3095703125,3899.3798828125,13015.23046875
2022-07-09,21592.20703125,1216.978271484375,11635.3095703125,3899.3798828125,13015.23046875
2022-07-10,20860.44921875,1168.401611328125,11635.3095703125,3899.3798828125,13015.23046875
2022-07-11,19970.556640625,1097.236572265625,11372.599609375,3854.429931640625,12832.4404296875
2022-07-12,19323.9140625,1038.191650390625,11264.73046875,3818.800048828125,12905.48046875
2022-07-13,20212.07421875,1113.587158203125,11247.580078125,3801.780029296875,12756.3203125
2022-07-14,20569.919921875,1191.5262451171875,11251.1904296875,3790.3798828125,12519.66015625
2022-07-15,20836.328125,1233.129150390625,11452.419921875,3863.159912109375,12864.7197265625
2022-07-16,21190.31640625,1352.62646484375,11452.419921875,3863.159912109375,12864.7197265625
2022-07-17,20779.34375,1338.6357421875,11452.419921875,3863.159912109375,12864.7197265625
2022-07-18,22485.689453125,1578.7178955078125,11360.0498046875,3830.85009765625,12959.8095703125
2022-07-19,23389.43359375,1542.9752197265625,11713.150390625,3936.68994140625,13308.41015625
2022-07-20,23231.732421875,1520.20068359375,11897.650390625,3959.89990234375,13281.98046875
2022-07-21,23164.62890625,1576.74951171875,12059.6103515625,3998.949951171875,13246.6396484375
2022-07-22,22714.978515625,1537.4051513671875,11834.1103515625,3961.6298828125,13253.6796875
2022-07-23,22465.478515625,1549.2974853515625,11834.1103515625,3961.6298828125,13253.6796875
2022-07-24,22609.1640625,1599.4766845703125,11834.1103515625,3961.6298828125,13253.6796875
2022-07-25,21361.701171875,1445.3834228515625,11782.669921875,3966.840087890625,13210.3203125
2022-07-26,21239.75390625,1441.8067626953125,11562.5703125,3921.050048828125,13096.9296875
2022-07-27,22930.548828125,1636.232666015625,12032.419921875,4023.610107421875,13166.3798828125
2022-07-28,23843.88671875,1725.4681396484375,12162.58984375,4072.429931640625,13282.1103515625
2022-07-29,23804.6328125,1727.406982421875,12390.6904296875,4130.2900390625,13484.0498046875
2022-07-30,23656.20703125,1695.969482421875,12390.6904296875,4130.2900390625,13484.0498046875
2022-07-31,23336.896484375,1681.517333984375,12390.6904296875,4130.2900390625,13484.0498046875
2022-08-01,23314.19921875,1635.19580078125,12368.98046875,4118.6298828125,13479.6298828125
2022-08-02,22978.1171875,1632.9454345703125,12348.759765625,4091.18994140625,13449.2001953125
2022-08-03,22846.5078125,1618.87451171875,12668.16015625,4155.169921875,13587.5595703125
2022-08-04,22630.95703125,1608.205810546875,12720.580078125,4151.93994140625,13662.6796875
2022-08-05,23289.314453125,1732.254638671875,12657.5498046875,4145.18994140625,13573.9296875
2022-08-06,22961.279296875,1691.6580810546875,12657.5498046875,4145.18994140625,13573.9296875
2022-08-07,23175.890625,1699.350830078125,12657.5498046875,4145.18994140625,13573.9296875
2022-08-08,23809.486328125,1775.51611328125,12644.4599609375,4140.06005859375,13687.6904296875
2022-08-09,23164.318359375,1703.0250244140625,12493.9296875,4122.47021484375,13534.9697265625
2022-08-10,23947.642578125,1851.74267578125,12854.7998046875,4210.240234375,13700.9296875
2022-08-11,23957.529296875,1881.22412109375,12779.91015625,4207.27001953125,13694.509765625
2022-08-12,24402.818359375,1957.2464599609375,13047.1904296875,4280.14990234375,13795.849609375
2022-08-13,24424.068359375,1981.3365478515625,13047.1904296875,4280.14990234375,13795.849609375
2022-08-14,24319.333984375,1936.802001953125,13047.1904296875,4280.14990234375,13795.849609375
2022-08-15,24136.97265625,1904.2281494140625,13128.0498046875,4297.14013671875,13816.6103515625
2022-08-16,23883.291015625,1878.139404296875,13102.5498046875,4305.2001953125,13910.1201171875
2022-08-17,23335.998046875,1832.9996337890625,12938.1201171875,4274.0400390625,13626.7099609375
2022-08-18,23212.73828125,1847.0078125,12965.33984375,4283.740234375,13697.41015625
2022-08-19,20877.552734375,1612.9873046875,12705.2197265625,4228.47998046875,13544.51953125
2022-08-20,21166.060546875,1577.0037841796875,12705.2197265625,4228.47998046875,13544.51953125
2022-08-21,21534.12109375,1619.3189697265625,12705.2197265625,4228.47998046875,13544.51953125
2022-08-22,21398.908203125,1622.505859375,12381.5703125,4137.990234375,13230.5703125
2022-08-23,21528.087890625,1662.7698974609375,12381.2998046875,4128.72998046875,13194.23046875
2022-08-24,21395.01953125,1657.0592041015625,12431.5302734375,4140.77001953125,13220.0595703125
2022-08-25,21600.904296875,1696.45703125,12639.26953125,4199.1201171875,13271.9599609375
2022-08-26,20260.01953125,1507.7828369140625,12141.7099609375,4057.659912109375,12971.4697265625
2022-08-27,20041.73828125,1491.39501953125,12141.7099609375,4057.659912109375,12971.4697265625
2022-08-28,19616.814453125,1430.54736328125,12141.7099609375,4057.659912109375,12971.4697265625
2022-08-29,20297.994140625,1553.037353515625,12017.669921875,4030.610107421875,12892.990234375
2022-08-30,19796.80859375,1523.8388671875,11883.1396484375,3986.159912109375,12961.1396484375
2022-08-31,20049.763671875,1553.6849365234375,11816.2001953125,3955.0,12834.9599609375
2022-09-01,20127.140625,1586.1767578125,11785.1298828125,3966.85009765625,12630.23046875
2022-09-02,19969.771484375,1577.220458984375,11630.8603515625,3924.260009765625,13050.26953125
2022-09-03,19832.087890625,1556.8726806640625,11630.8603515625,3924.260009765625,13050.26953125
2022-09-04,19986.712890625,1577.6416015625,11630.8603515625,3924.260009765625,13050.26953125
2022-09-05,19812.37109375,1617.1832275390625,11630.8603515625,3924.260009765625,12760.7802734375
2022-09-06,18837.66796875,1561.74853515625,11544.91015625,3908.18994140625,12871.4404296875
2022-09-07,19290.32421875,1629.9063720703125,11791.900390625,3979.8701171875,12915.9697265625
2022-09-08,19329.833984375,1635.34765625,11862.1298828125,4006.179931640625,12904.3203125
2022-09-09,21381.15234375,1719.08544921875,12112.3095703125,4067.360107421875,13088.2099609375
2022-09-10,21680.5390625,1776.2037353515625,12112.3095703125,4067.360107421875,13088.2099609375
2022-09-11,21769.255859375,1761.800048828125,12112.3095703125,4067.360107421875,13088.2099609375
2022-09-12,22370.44921875,1713.7652587890625,12266.41015625,4110.41015625,13402.26953125
2022-09-13,20296.70703125,1580.7879638671875,11633.5703125,3932.68994140625,13188.9501953125
2022-09-14,20241.08984375,1634.7550048828125,11719.6796875,3946.010009765625,13028.0
2022-09-15,19701.2109375,1471.6934814453125,11552.3603515625,3901.35009765625,12956.66015625
2022-09-16,19772.583984375,1432.44775390625,11448.400390625,3873.330078125,12741.259765625
2022-09-17,20127.576171875,1469.74169921875,11448.400390625,3873.330078125,12741.259765625
2022-09-18,19419.505859375,1335.3291015625,11448.400390625,3873.330078125,12741.259765625
2022-09-19,19544.12890625,1377.5413818359375,11535.01953125,3899.889892578125,12803.240234375
2022-09-20,18890.7890625,1324.38818359375,11425.0498046875,3855.929931640625,12670.830078125
2022-09-21,18547.400390625,1252.6077880859375,11220.1904296875,3789.929931640625,12767.150390625
2022-09-22,19413.55078125,1327.68017578125,11066.8095703125,3757.989990234375,12531.6298828125
2022-09-23,19297.638671875,1328.259521484375,10867.9296875,3693.22998046875,12284.1904296875
2022-09-24,18937.01171875,1317.9932861328125,10867.9296875,3693.22998046875,12284.1904296875
2022-09-25,18802.09765625,1294.216796875,10867.9296875,3693.22998046875,12284.1904296875
2022-09-26,19222.671875,1335.3201904296875,10802.919921875,3655.0400390625,12227.919921875
2022-09-27,19110.546875,1330.127685546875,10829.5,3647.2900390625,12139.6796875
2022-09-28,19426.720703125,1337.410888671875,11051.6396484375,3719.0400390625,12183.2802734375
2022-09-29,19573.05078125,1335.65234375,10737.509765625,3640.469970703125,11975.5498046875
2022-09-30,19431.7890625,1327.9786376953125,10575.6201171875,3585.6201171875,12114.3603515625
2022-10-01,19312.095703125,1311.6444091796875,10575.6201171875,3585.6201171875,12114.3603515625
2022-10-02,19044.107421875,1276.093505859375,10575.6201171875,3585.6201171875,12114.3603515625
2022-10-03,19623.580078125,1323.439208984375,10815.4296875,3678.429931640625,12209.48046875
2022-10-04,20336.84375,1362.1265869140625,11176.41015625,3790.929931640625,12670.48046875
2022-10-05,20160.716796875,1352.837158203125,11148.6396484375,3783.280029296875,12517.1796875
2022-10-06,19955.443359375,1351.70947265625,11073.3095703125,3744.52001953125,12470.7802734375
2022-10-07,19546.849609375,1332.5169677734375,10652.400390625,3639.659912109375,12273.0
2022-10-08,19416.568359375,1315.50048828125,10652.400390625,3639.659912109375,12273.0
2022-10-09,19446.42578125,1322.604248046875,10652.400390625,3639.659912109375,12273.0
2022-10-10,19141.484375,1291.337646484375,10542.099609375,3612.389892578125,12272.9404296875
2022-10-11,19051.41796875,1279.57568359375,10426.1904296875,3588.840087890625,12220.25
2022-10-12,19157.4453125,1294.9063720703125,10417.099609375,3577.030029296875,12172.259765625
2022-10-13,19382.904296875,1288.1239013671875,10649.150390625,3669.909912109375,12355.580078125
2022-10-14,19185.65625,1297.422119140625,10321.3896484375,3583.070068359375,12437.8095703125
2022-10-15,19067.634765625,1274.8717041015625,10321.3896484375,3583.070068359375,12437.8095703125
2022-10-16,19268.09375,1306.296630859375,10321.3896484375,3583.070068359375,12437.8095703125
2022-10-17,19550.7578125,1331.713623046875,10675.7998046875,3677.949951171875,12649.0302734375
2022-10-18,19334.416015625,1310.447021484375,10772.400390625,3719.97998046875,12765.6103515625
2022-10-19,19139.53515625,1285.7442626953125,10680.509765625,3695.159912109375,12741.41015625
2022-10-20,19053.740234375,1283.200927734375,10614.83984375,3665.780029296875,12767.41015625
2022-10-21,19172.46875,1299.9464111328125,10859.7197265625,3752.75,12730.900390625
2022-10-22,19208.189453125,1314.2991943359375,10859.7197265625,3752.75,12730.900390625
2022-10-23,19567.0078125,1363.447021484375,10859.7197265625,3752.75,12730.900390625
2022-10-24,19345.572265625,1344.99853515625,10952.6103515625,3797.340087890625,12931.4501953125
2022-10-25,20095.857421875,1461.6654052734375,11199.1201171875,3859.110107421875,13052.9599609375
2022-10-26,20770.44140625,1566.566650390625,10970.990234375,3830.60009765625,13195.8095703125
2022-10-27,20285.8359375,1514.3748779296875,10792.669921875,3807.300048828125,13211.23046875
2022-10-28,20595.3515625,1555.4779052734375,11102.4501953125,3901.06005859375,13243.330078125
2022-10-29,20818.4765625,1619.698486328125,11102.4501953125,3901.06005859375,13243.330078125
2022-10-30,20635.603515625,1590.7833251953125,11102.4501953125,3901.06005859375,13243.330078125
2022-10-31,20495.7734375,1572.7144775390625,10988.150390625,3871.97998046875,13253.740234375
2022-11-01,20485.2734375,1579.70458984375,10890.849609375,3856.10009765625,13338.740234375
2022-11-02,20159.50390625,1519.7117919921875,10524.7998046875,3759.68994140625,13256.740234375
2022-11-03,20209.98828125,1531.541748046875,10342.9404296875,3719.889892578125,13130.1904296875
2022-11-04,21147.23046875,1645.0933837890625,10475.25,3770.550048828125,13459.849609375
2022-11-05,21282.69140625,1627.968017578125,10475.25,3770.550048828125,13459.849609375
2022-11-06,20926.486328125,1572.2347412109375,10475.25,3770.550048828125,13459.849609375
2022-11-07,20602.81640625,1568.59130859375,10564.51953125,3806.800048828125,13533.51953125
2022-11-08,18541.271484375,1332.8355712890625,10616.2001953125,3828.110107421875,13688.75
2022-11-09,15880.7802734375,1100.1697998046875,10353.169921875,3748.570068359375,13666.3203125
2022-11-10,17586.771484375,1299.464599609375,11114.150390625,3956.3701171875,14146.08984375
2022-11-11,17034.29296875,1287.2210693359375,11323.330078125,3992.929931640625,14224.8603515625
2022-11-12,16799.185546875,1255.268310546875,11323.330078125,3992.929931640625,14224.8603515625
2022-11-13,16353.365234375,1221.8192138671875,11323.330078125,3992.929931640625,14224.8603515625
2022-11-14,16618.19921875,1241.604248046875,11196.2197265625,3957.25,14313.2998046875
2022-11-15,16884.61328125,1251.7362060546875,11358.41015625,3991.72998046875,14378.509765625
2022-11-16,16669.439453125,1215.6025390625,11183.66015625,3958.7900390625,14234.0302734375
2022-11-17,16687.517578125,1200.80859375,11144.9599609375,3946.56005859375,14266.3798828125
2022-11-18,16697.77734375,1212.30029296875,11146.0595703125,3965.340087890625,14431.8603515625
2022-11-19,16711.546875,1218.4267578125,11146.0595703125,3965.340087890625,14431.8603515625
2022-11-20,16291.83203125,1142.4666748046875,11146.0595703125,3965.340087890625,14431.8603515625
2022-11-21,15787.2841796875,1108.35302734375,11024.509765625,3949.93994140625,14379.9296875
2022-11-22,16189.76953125,1135.1734619140625,11174.41015625,4003.580078125,14422.349609375
2022-11-23,16610.70703125,1183.1995849609375,11285.3203125,4027.260009765625,14427.58984375
2022-11-24,16604.46484375,1203.983154296875,11285.3203125,4027.260009765625,14539.5595703125
2022-11-25,16521.841796875,1198.9259033203125,11226.3603515625,4026.1201171875,14541.3798828125
2022-11-26,16464.28125,1205.89794921875,11226.3603515625,4026.1201171875,14541.3798828125
2022-11-27,16444.626953125,1195.126953125,11226.3603515625,4026.1201171875,14541.3798828125
2022-11-28,16217.322265625,1170.086181640625,11049.5,3963.93994140625,14383.3603515625
2022-11-29,16444.982421875,1216.9012451171875,10983.7802734375,3957.6298828125,14355.4501953125
2022-11-30,17168.56640625,1295.6885986328125,11468.0,4080.110107421875,14397.0400390625
2022-12-01,16967.1328125,1276.27392578125,11482.4501953125,4076.570068359375,14490.2998046875
2022-12-02,17088.66015625,1294.3033447265625,11461.5,4071.699951171875,14529.3896484375
2022-12-03,16908.236328125,1243.3348388671875,11461.5,4071.699951171875,14529.3896484375
2022-12-04,17130.486328125,1280.256591796875,11461.5,4071.699951171875,14529.3896484375
