datetime,open,high,low,close,volume
1970-01-01 00:00:00.000000000,17743.439453125,17743.900390625,17719.7890625,17731.810546875,0
1970-01-01 00:00:00.000000001,17731.849609375,17756.390625,17731.7109375,17738.9296875,0
1970-01-01 00:00:00.000000002,17738.9296875,17749.759765625,17726.060546875,17728.41015625,0
1970-01-01 00:00:00.000000003,17728.41015625,17728.41015625,17702.810546875,17718.890625,0
1970-01-01 00:00:00.000000004,17719.279296875,17748.359375,17718.720703125,17735.0390625,0
1970-01-01 00:00:00.000000005,17735.0390625,17742.66015625,17720.66015625,17721.5,0
1970-01-01 00:00:00.000000006,17721.5,17721.69921875,17690.5,17697.30078125,0
1970-01-01 00:00:00.000000007,17697.0390625,17709.4296875,17684.73046875,17708.990234375,0
1970-01-01 00:00:00.000000008,17710.0,17717.779296875,17709.869140625,17717.0703125,0
1970-01-01 00:00:00.000000009,17682.779296875,17690.240234375,17645.5703125,17646.630859375,0
1970-01-01 00:00:00.000000010,17646.630859375,17678.73046875,17643.109375,17671.369140625,0
1970-01-01 00:00:00.000000011,17671.4296875,17700.029296875,17669.060546875,17690.4609375,0
1970-01-01 00:00:00.000000012,17690.4609375,17712.939453125,17690.4609375,17698.16015625,0
1970-01-01 00:00:00.000000013,17698.220703125,17716.859375,17694.41015625,17694.509765625,0
1970-01-01 00:00:00.000000014,17694.509765625,17717.240234375,17692.240234375,17710.009765625,0
1970-01-01 00:00:00.000000015,17710.009765625,17735.599609375,17699.349609375,17727.599609375,0
1970-01-01 00:00:00.000000016,17727.140625,17746.5703125,17678.08984375,17681.66015625,0
1970-01-01 00:00:00.000000017,17681.740234375,17694.740234375,17677.029296875,17694.05078125,0
1970-01-01 00:00:00.000000018,17685.919921875,17729.609375,17682.509765625,17715.69921875,0
1970-01-01 00:00:00.000000019,17715.69921875,17745.16015625,17714.01953125,17738.01953125,0
1970-01-01 00:00:00.000000020,17737.9296875,17745.060546875,17700.650390625,17703.220703125,0
1970-01-01 00:00:00.000000021,17703.220703125,17710.390625,17683.0703125,17687.669921875,0
1970-01-01 00:00:00.000000022,17683.30078125,17729.4296875,17683.1796875,17722.890625,0
1970-01-01 00:00:00.000000023,17722.890625,17727.4609375,17695.240234375,17727.109375,0
1970-01-01 00:00:00.000000024,17727.109375,17733.279296875,17710.650390625,17720.560546875,0
1970-01-01 00:00:00.000000025,17713.380859375,17729.279296875,17695.150390625,17708.140625,0
1970-01-01 00:00:00.000000026,17708.169921875,17716.830078125,17706.2109375,17712.099609375,0
1970-01-01 00:00:00.000000027,17648.890625,17668.400390625,17619.400390625,17665.220703125,0
1970-01-01 00:00:00.000000028,17665.19921875,17674.9609375,17650.490234375,17671.220703125,0
1970-01-01 00:00:00.000000029,17671.220703125,17724.130859375,17671.220703125,17720.150390625,0
1970-01-01 00:00:00.000000030,17720.240234375,17728.19921875,17703.83984375,17727.669921875,0
1970-01-01 00:00:00.000000031,17727.669921875,17742.060546875,17723.419921875,17725.080078125,0
1970-01-01 00:00:00.000000032,17724.9609375,17809.880859375,17708.419921875,17801.83984375,0
1970-01-01 00:00:00.000000033,17801.80078125,17836.720703125,17780.529296875,17834.609375,0
1970-01-01 00:00:00.000000034,17834.58984375,17879.109375,17831.650390625,17858.890625,0
1970-01-01 00:00:00.000000035,17859.30078125,17868.849609375,17849.94921875,17860.580078125,0
1970-01-01 00:00:00.000000036,17849.849609375,17849.849609375,17795.130859375,17813.080078125,0
1970-01-01 00:00:00.000000037,17813.080078125,17835.109375,17802.94921875,17825.51953125,0
1970-01-01 00:00:00.000000038,17825.51953125,17841.7890625,17821.1796875,17839.7109375,0
1970-01-01 00:00:00.000000039,17841.349609375,17848.109375,17816.01953125,17817.279296875,0
1970-01-01 00:00:00.000000040,17817.44921875,17822.890625,17802.7890625,17813.529296875,0
1970-01-01 00:00:00.000000041,17813.529296875,17860.509765625,17796.16015625,17848.390625,0
1970-01-01 00:00:00.000000042,17848.390625,17857.7890625,17821.669921875,17834.880859375,0
1970-01-01 00:00:00.000000043,17834.970703125,17847.23046875,17816.69921875,17841.7890625,0
1970-01-01 00:00:00.000000044,17841.73046875,17841.880859375,17815.220703125,17816.580078125,0
1970-01-01 00:00:00.000000045,17690.94921875,17720.830078125,17662.55078125,17680.4609375,0
1970-01-01 00:00:00.000000046,17680.630859375,17698.169921875,17663.599609375,17689.51953125,0
1970-01-01 00:00:00.000000047,17689.51953125,17721.740234375,17679.240234375,17710.099609375,0
1970-01-01 00:00:00.000000048,17710.73046875,17726.220703125,17704.51953125,17714.75,0
1970-01-01 00:00:00.000000049,17714.75,17715.669921875,17684.400390625,17711.919921875,0
1970-01-01 00:00:00.000000050,17711.919921875,17736.830078125,17709.9296875,17720.08984375,0
1970-01-01 00:00:00.000000051,17720.08984375,17725.919921875,17680.150390625,17694.55078125,0
1970-01-01 00:00:00.000000052,17694.76953125,17721.650390625,17687.3203125,17718.669921875,0
1970-01-01 00:00:00.000000053,17718.73046875,17747.630859375,17718.0703125,17743.98046875,0
1970-01-01 00:00:00.000000054,17810.150390625,17816.900390625,17777.01953125,17792.630859375,0
1970-01-01 00:00:00.000000055,17792.349609375,17816.01953125,17784.619140625,17787.0703125,0
1970-01-01 00:00:00.000000056,17787.01953125,17819.560546875,17785.119140625,17815.580078125,0
1970-01-01 00:00:00.000000057,17814.66015625,17827.0390625,17805.279296875,17810.1796875,0
1970-01-01 00:00:00.000000058,17810.25,17849.80078125,17746.890625,17815.5390625,0
1970-01-01 00:00:00.000000059,17815.5390625,17838.3203125,17780.470703125,17833.630859375,0
1970-01-01 00:00:00.000000060,17834.349609375,17883.66015625,17820.630859375,17872.23046875,0
1970-01-01 00:00:00.000000061,17872.0703125,17966.75,17866.26953125,17965.810546875,0
1970-01-01 00:00:00.000000062,17965.060546875,17973.220703125,17953.23046875,17968.44921875,0
1970-01-01 00:00:00.000000063,17984.5,18001.419921875,17954.830078125,17968.98046875,0
1970-01-01 00:00:00.000000064,17968.099609375,17971.44921875,17954.0703125,17969.91015625,0
1970-01-01 00:00:00.000000065,17970.150390625,17993.529296875,17967.919921875,17983.6796875,0
1970-01-01 00:00:00.000000066,17983.6796875,17992.58984375,17972.33984375,17972.580078125,0
1970-01-01 00:00:00.000000067,17972.130859375,17972.130859375,17939.560546875,17959.16015625,0
1970-01-01 00:00:00.000000068,17959.16015625,17984.7109375,17957.099609375,17971.640625,0
1970-01-01 00:00:00.000000069,17971.349609375,17998.1796875,17960.80078125,17971.08984375,0
1970-01-01 00:00:00.000000070,17970.490234375,17984.05078125,17960.490234375,17970.189453125,0
1970-01-01 00:00:00.000000071,17970.189453125,17975.5703125,17960.8203125,17960.8203125,0
1970-01-01 00:00:00.000000072,18002.970703125,18027.560546875,17987.220703125,17995.3203125,0
1970-01-01 00:00:00.000000073,17995.3203125,18006.560546875,17985.4296875,18003.640625,0
1970-01-01 00:00:00.000000074,18003.380859375,18017.470703125,18001.3203125,18011.80078125,0
1970-01-01 00:00:00.000000075,18011.619140625,18039.05078125,18008.740234375,18015.140625,0
1970-01-01 00:00:00.000000076,18015.19921875,18036.509765625,17985.279296875,17992.009765625,0
1970-01-01 00:00:00.000000077,17991.890625,18003.2890625,17943.0,17946.919921875,0
