date,active_addresses,mvrv,fees_native,exchange_inflow,exchange_outflow,hashrate,tx_count,exchange_netflow
2023-01-02,473406,0.813642536858,2070.695111359641,71534.62542905034,99340.42037923321,825.50624753,920276,-27805.79495018287
2023-01-03,472981,0.813232066457,2290.1346527369,76336.88774720483,101465.48558674056,825.50624753,948116,-25128.597839535723
2023-01-04,507141,0.838466602499,3192.37622096835,241081.79901644823,223295.09280756465,825.50624753,1046389,17786.70620888358
2023-01-05,626236,0.835082207446,2583.473562627763,203231.85071847483,150169.33485197995,825.50624753,1142818,53062.51586649488
2023-01-06,501852,0.845719030776,2534.382457332103,163796.9983744283,205912.60877771903,825.50624753,1028132,-42115.61040329072
2023-01-07,577380,0.841983275157,1931.214289992644,31493.02621126434,61294.419881334725,825.50624753,957607,-29801.393670070385
2023-01-08,784959,0.854887323291,2276.966002171652,90998.18230134546,80297.48968708048,825.50624753,1184114,10700.692614264975
2023-01-09,553880,0.876079984169,2792.1707368215143,196094.0622098619,234421.16424082243,825.50624753,1093675,-38327.10203096052
2023-01-10,520294,0.885226984761,2597.083244892349,156578.67609686576,182889.8422879404,825.50624753,1061055,-26311.166191074648
2023-01-11,508868,0.912329613617,2706.305599702345,177131.8593539837,166297.82654409946,825.50624753,1083178,10834.03280988423
2023-01-12,515485,0.933327786276,2721.7638447331638,241315.13124894095,239658.66166734463,825.50624753,1085563,1656.4695815963205
2023-01-13,508590,0.951605377873,3064.626127320106,206989.24047250024,239322.14965169132,825.50624753,1076328,-32332.909179191076
2023-01-14,541020,1.011178324706,3011.626276929488,307283.4137138826,265483.19772168814,825.50624753,1107804,41800.215992194484
2023-01-15,534997,1.010706549237,2398.0532814896387,104943.58875938928,132381.25285824327,825.50624753,1000777,-27437.664098853988
2023-01-16,518753,1.023472567487,2879.143362221385,185152.17387799715,210304.23557096336,825.50624753,1057284,-25152.061692966206
2023-01-17,489795,1.017808781308,2798.8291264286204,220303.60049346145,220249.6388412952,825.50624753,1018353,53.96165216623922
2023-01-18,548397,0.987585722367,3325.5693214220496,207473.12359657907,250217.09034164585,825.50624753,1118225,-42743.96674506678
2023-01-19,502409,1.004798791336,2558.1621944587096,390881.7159546753,210663.00613910172,825.50624753,1007125,180218.70981557356
2023-01-20,522810,1.06577495116,2623.5059831735284,248155.1371299804,202453.6511684508,825.50624753,1024504,45701.4859615296
2023-01-21,544098,1.047323247192,2210.6867730108183,97873.00070193123,160808.3178872957,825.50624753,994076,-62935.317185364474
2023-01-22,538685,1.046949461025,1956.0181627834377,84189.07454025079,137339.03052508173,825.50624753,889814,-53149.95598483094
2023-01-23,504730,1.046550321063,2326.596759592273,215435.6514409768,182982.96867437728,825.50624753,947725,32452.682766599522
2023-01-24,487133,1.002639933816,3065.790028911823,290192.1817458043,225999.83984825385,825.50624753,1032293,64192.341897550476
2023-01-25,495479,1.033054736032,2657.008095506163,198849.68699420887,286495.4639157468,825.50624753,1020705,-87645.77692153791
2023-01-26,498585,1.029680747209,2746.6659772135076,103092.17483529808,161587.0810346708,825.50624753,1048864,-58494.90619937271
2023-01-27,545774,1.027282334434,2648.6459530204934,313185.2576276859,210965.58604932396,825.50624753,1100192,102219.67157836194
2023-01-28,516329,1.011052641492,1952.8310928972553,106335.5457118401,126678.62883815792,825.50624753,964429,-20343.083126317826
2023-01-29,511731,1.050660991346,2396.523188937981,107512.63625335552,169884.4841951519,825.50624753,998228,-62371.84794179637
2023-01-30,516109,1.004587534856,2298.5242373433202,221788.65777861344,226478.1056341852,825.50624753,1074566,-4689.447855571751
2023-01-31,519408,1.014968784965,3109.7650405354966,293347.78220588464,201013.82919222268,825.50624753,1086364,92333.95301366196
2023-02-01,516810,1.046974172249,3242.6435664955766,86036.65138749187,143553.31917585662,825.50624753,1064236,-57516.66778836475
2023-02-02,501303,1.04863315802,3446.325351874144,154487.41515525896,269819.06107749813,825.50624753,1104114,-115331.64592223917
2023-02-03,457501,1.058472560857,3538.409055952284,272111.7508945,188772.3221792508,825.50624753,1072608,83339.4287152492
2023-02-04,500595,1.061263587673,2804.182240748066,67979.43221426137,111834.37007702632,825.50624753,1064597,-43854.93786276496
2023-02-05,537665,1.037379845004,2496.9660691574877,99327.04690513913,99642.02272551905,825.50624753,1069625,-314.97582037992834
2023-02-06,503555,1.028827578105,3031.7883490559952,139304.67994115053,186984.84474036237,825.50624753,1077149,-47680.16479921184
2023-02-07,477571,1.061084571383,3931.030684732421,233088.6427213099,154998.5866165737,825.50624753,1142836,78090.0561047362
2023-02-08,483612,1.047727336256,4118.78920755717,144483.63213952567,182040.24877674368,825.50624753,1121215,-37556.616637218016
2023-02-09,475694,0.988964496252,4280.595381825727,224792.60046537535,257938.6275514704,825.50624753,1082467,-33146.02708609504
2023-02-10,497617,0.965671773336,3130.685113272337,390979.42534983915,363970.0736979882,825.50624753,1071635,27009.35165185097
2023-02-11,509167,0.981026059154,2236.0097637941385,128847.9053435202,97110.6165693036,825.50624753,961493,31737.28877421659
2023-02-12,494505,0.965871970915,2176.6140786218275,51945.92185994269,85832.03996513043,825.50624753,953020,-33886.11810518774
2023-02-13,492362,0.962126546613,3067.737182799346,317593.73050215165,351798.1709437905,825.50624753,1054742,-34204.44044163887
2023-02-14,537767,0.991449034797,6270.725255417548,251549.84522563225,222059.03761230852,825.50624753,1141796,29490.807613323734
2023-02-15,478642,1.055848690206,4611.643924864271,245516.63593719716,276257.1808716533,825.50624753,1160879,-30740.54493445615
2023-02-16,477690,1.038929310162,4795.605241233586,290402.0994895032,264330.98219918687,825.50624753,1138195,26071.117290316324
2023-02-17,471665,1.067263324075,4237.421993825489,98135.45463556529,160914.6300328565,825.50624753,1066755,-62779.17539729123
2023-02-18,456014,1.064316147695,3218.300303047945,88857.5064467198,77644.69261768187,825.50624753,972865,11212.813829037928
2023-02-19,451883,1.059821200692,3108.929915334456,100811.9184138433,97854.78915499606,825.50624753,1002399,2957.1292588472425
2023-02-20,466024,1.069569114477,3951.0555967070327,165792.9503396679,114003.39022842747,825.50624753,1059640,51789.56011124044
2023-02-21,482474,1.043540090693,3910.2569932796314,175671.0044664912,179875.72769952263,825.50624753,1084290,-4204.723233031429
2023-02-22,478581,1.035299294168,4272.322327618509,138769.79218734853,190071.20335518927,825.50624753,1080839,-51301.411167840735
2023-02-23,513684,1.039405810967,4427.872986129105,278165.8020087612,166137.35600960613,825.50624753,1093537,112028.44599915508
2023-02-24,551238,1.016996201283,3646.2668804139166,171045.21256122072,221752.8490544988,825.50624753,1095771,-50707.636493278085
2023-02-25,569007,1.010473992041,2568.073633940761,41360.5402839665,74998.1137904564,825.50624753,995229,-33637.5735064899
2023-02-26,566024,1.034829913295,2549.804025570668,115391.03538706317,83424.42212667323,825.50624753,982721,31966.61326038993
2023-02-27,524438,1.031598062192,2877.47459363785,292235.8989525652,235061.01494580007,825.50624753,1034112,57174.88400676515
2023-02-28,480872,1.015403600275,3018.6247158391343,85305.9295586958,142253.17791019613,825.50624753,1044634,-56947.248351500326
2023-03-01,478680,1.042701780437,3779.8036144647417,96917.46574928348,191282.4160560412,825.50624753,1081357,-94364.95030675772
2023-03-02,514379,1.034281000671,3443.4772086881153,162526.42231893627,149773.7109519072,825.50624753,1088950,12752.711367029056
2023-03-03,487088,0.99018783893,3728.394834968312,269829.23917731293,215466.09272608787,825.50624753,1092189,54363.14645122507
2023-03-04,462695,0.988590635133,2828.2758362922186,43305.11107131078,81602.83155026913,825.50624753,971157,-38297.72047895835
2023-03-05,432041,0.987402151623,3115.210068391996,48830.27362951321,83384.92573258058,825.50624753,940858,-34554.65210306737
2023-03-06,460020,0.989863683307,4026.6919752959543,243199.74669235008,133614.6349962224,825.50624753,1037182,109585.11169612769
2023-03-07,444134,0.985863992424,3943.1815983356287,138184.36560122352,143962.47920767593,825.50624753,1035152,-5778.113606452418
2023-03-08,449531,0.971574960145,3923.955021402845,117115.51104403728,165357.2215370219,825.50624753,1011772,-48241.71049298461
2023-03-09,460423,0.916332822572,4263.1233401267355,216713.9232408232,242822.91448213955,825.50624753,1037747,-26108.99124131634
2023-03-10,464631,0.916628042033,3932.054636455924,415227.05826192664,434852.1909074737,825.50624753,1065950,-19625.13264554704
2023-03-11,412067,0.944032449934,11346.361170491644,615393.0370430177,976601.2066584805,825.50624753,1031282,-361208.1696154628
2023-03-12,481016,1.007535120017,3480.895639359681,254826.05337404975,276571.7854335746,825.50624753,974883,-21745.73205952483
2023-03-13,584948,1.057541458189,4028.7649015654138,425346.3610737208,474148.3192617578,825.50624753,1173725,-48801.95818803698
2023-03-14,510874,1.072194457327,3815.0077028375495,510107.44742546947,495665.9404350112,825.50624753,1105574,14441.506990458292
2023-03-15,494979,1.042214831224,3470.212190031532,515615.49056702113,499670.05700575013,825.50624753,1076742,15945.433561270998
2023-03-16,467209,1.053502183777,3124.7896246352666,207744.8539568338,283989.9960444655,825.50624753,1042763,-76245.14208763171
2023-03-17,504502,1.114481686115,3113.774435969317,247689.4360867969,279056.0504937808,825.50624753,1068367,-31366.61440698392
2023-03-18,504683,1.098631339233,2271.33873022385,269205.6911277001,236548.58740695743,825.50624753,1023641,32657.103720742656
2023-03-19,491964,1.118952838426,2329.9526645746023,128339.54149482441,164245.80278590435,825.50624753,992358,-35906.261291079936
2023-03-20,524591,1.081583557838,2718.190771703608,235655.4211339672,257716.37952049397,825.50624753,1123422,-22060.958386526763
2023-03-21,512051,1.117792413795,2425.631800497892,275390.5719057212,254109.31073130292,825.50624753,1081542,21281.261174418294
2023-03-22,515905,1.07983282199,2536.67221383717,488195.84467737615,521713.3163452519,825.50624753,1073049,-33517.47166787577
2023-03-23,518217,1.124169364759,2789.3376095501767,214670.83805537905,429856.8684361125,825.50624753,1077305,-215186.03038073343
2023-03-24,491152,1.085743143537,2841.0207830262666,335801.7686138461,292998.6428185118,825.50624753,1084231,42803.12579533429
2023-03-25,500188,1.080988683074,2135.6557323271386,84654.26442625285,139933.5247562134,825.50624753,1052415,-55279.26032996054
2023-03-26,484571,1.101010754016,2284.318257294301,65676.60684510937,86800.3770278923,825.50624753,1011463,-21123.77018278293
2023-03-27,497906,1.064175357484,3370.8420441014446,254713.8683912064,228866.90720891027,825.50624753,1100122,25846.96118229613
2023-03-28,543283,1.09719088853,3555.380056657168,173729.00564685932,186800.05749024128,825.50624753,1149677,-13071.051843381952
2023-03-29,583946,1.1072137744,3658.5906145939166,185189.09929368529,188333.85041440107,825.50624753,1165012,-3144.7511207157804
2023-03-30,558559,1.105082033271,3944.0018498680456,143110.38424823238,199255.1376310112,825.50624753,1187924,-56144.753382778814
2023-03-31,547486,1.121004215258,3315.8784601389966,272868.7387805085,240167.5002569951,825.50624753,1150727,32701.238523513428
2023-04-01,500064,1.119787257568,2601.72586858082,102177.1220324026,115155.51027592552,825.50624753,1020143,-12978.388243522917
2023-04-02,508193,1.104527307785,2472.491596889493,51327.2378521266,92065.60500055455,825.50624753,981226,-40738.367148427955
2023-04-03,499715,1.113221095039,3509.5968664377983,336990.4473916013,283068.69068733876,825.50624753,1052294,53921.756704262516
2023-04-04,511592,1.142888851129,3598.7568067344496,186077.06601961807,249930.52207573733,825.50624753,1068725,-63853.45605611926
2023-04-05,517726,1.164360115837,4065.78351152704,643937.4686058064,203077.854362125,825.50624753,1123693,440859.6142436813
2023-04-06,488852,1.142085574466,3403.028784907388,81791.81973690285,157511.9286776753,825.50624753,1036898,-75720.10894077246
2023-04-07,537161,1.138695219648,2872.963392146584,77201.090397122,95462.88933365417,825.50624753,1043552,-18261.79893653217
2023-04-08,510447,1.130420179034,2611.068024363509,101966.64334581143,68552.92579860227,825.50624753,924776,33413.71754720916
2023-04-09,518856,1.135399016894,2460.749119934621,69335.89374558465,82934.9311413202,825.50624753,956899,-13599.037395735548
2023-04-10,548020,1.162323883641,2928.181429491097,160244.12486784245,154945.7601402667,825.50624753,1016480,5298.364727575739
2023-04-11,545041,1.150039563638,3438.570792518204,122345.76351507952,150646.87426766675,825.50624753,1084502,-28301.11075258722
2023-04-12,526191,1.166899613577,2786.0366776331375,233638.91093420945,224470.04300375184,825.50624753,1021632,9168.867930457607
2023-04-13,576453,1.236794111212,3494.6537565802,237414.7886894762,285289.9907847804,825.50624753,1094764,-47875.20209530421
2023-04-14,597355,1.280443780192,3653.4422124075263,300182.55910894024,286860.6197319106,825.50624753,1166392,13321.93937702966
2023-04-15,653705,1.257199275099,2853.0757073179816,86048.84648788063,100575.17003652373,825.50624753,1056292,-14526.323548643108
2023-04-16,559661,1.280949256311,3129.2462978305944,113607.60166810334,91003.08519036042,825.50624753,854249,22604.516477742916
2023-04-17,457397,1.266080249605,4183.919844275082,123770.2798840808,131177.29646039777,825.50624753,1011979,-7407.016576316979
2023-04-18,442615,1.272464387279,6368.508635297047,177830.44927243283,136427.20664363593,825.50624753,1070108,41403.2426287969
2023-04-19,414942,1.180209945461,8768.994755915743,480512.6676160168,512514.9590380124,825.50624753,1085066,-32002.291421995615
2023-04-20,428139,1.189001185487,8112.43823974913,248606.5462124191,240582.83667311177,825.50624753,1073576,8023.70953930734
2023-04-21,488479,1.143956693397,4912.825040423096,206352.4357827275,197606.06089264207,825.50624753,1009840,8746.374890085426
2023-04-22,485507,1.163183692355,4574.129915046357,38093.384490732366,88917.69788819052,825.50624753,862010,-50824.31339745816
2023-04-23,461961,1.160532359194,5067.454063825263,145061.1624092652,104196.66432438834,825.50624753,867666,40864.49808487686
2023-04-24,461974,1.154681167363,5397.773494587575,175734.18111475508,149949.31309117546,825.50624753,940804,25784.86802357962
2023-04-25,496299,1.163524163885,4683.301459259961,195916.3139512384,253036.9606781669,825.50624753,976311,-57120.646726928506
2023-04-26,496218,1.161761477339,4946.584512004843,288933.0815227055,224019.7627996593,825.50624753,978121,64913.31872304619
2023-04-27,511244,1.182585349423,4563.562312572532,267926.60753213766,191509.4844055048,825.50624753,939262,76417.12312663285
2023-04-28,490402,1.174488664706,4658.317406059485,148173.6512400264,163854.00204612617,825.50624753,987649,-15680.35080609977
2023-04-29,514443,1.179783460328,4310.365856505148,54121.85958381236,76821.21511765043,825.50624753,887098,-22699.35553383807
2023-04-30,447064,1.167872370965,5317.539544798515,124733.4848182422,106012.31441971048,825.50624753,974972,18721.170398531714
2023-05-01,402269,1.135502020403,8326.160569381293,653613.3827603299,204111.59909870848,825.50624753,1102060,449501.7836616214
2023-05-02,433988,1.158875434642,10313.81270534,103243.48639653636,182130.25493033283,825.50624753,1127805,-78886.76853379646
2023-05-03,452868,1.176506935975,9047.388530317443,96449.80584684909,141580.79657772047,825.50624753,1117146,-45130.990730871374
2023-05-04,450578,1.160330920074,9348.764905192815,224278.1102915104,157139.0026115681,825.50624753,1110210,67139.1076799423
2023-05-05,484923,1.220549404736,16720.441094463007,310703.948624614,296532.7261137018,825.50624753,1208548,14171.222510912165
2023-05-06,409974,1.166227129193,16438.037011023764,298253.378841909,390199.93396453373,825.50624753,1145565,-91946.55512262473
2023-05-07,418073,1.168010131934,13465.9998645548,85008.91258897385,109220.56002181175,825.50624753,1101487,-24211.647432837897
2023-05-08,443089,1.141602686815,13212.109721368315,269938.35055743693,329131.5828991664,825.50624753,1145960,-59193.232341729454
2023-05-09,454485,1.143253247398,11172.222861320552,175859.86813050488,191495.20153321384,825.50624753,1126707,-15635.333402708959
2023-05-10,427186,1.141727968356,11575.029999304288,212211.09190137143,256511.13981112695,825.50624753,1086375,-44300.04790975552
2023-05-11,410160,1.117492618158,12194.225275540492,195953.46405469297,233363.8713478149,825.50624753,1099638,-37410.40729312191
2023-05-12,462843,1.125769971514,8240.348862570578,281255.2507089392,215865.9504712644,825.50624753,1070884,65389.30023767482
2023-05-13,502560,1.122365518764,5314.840026906666,71270.39865167753,90546.99074580248,825.50624753,994500,-19276.59209412495
2023-05-14,517668,1.123806580642,5109.269103510552,76442.55187505417,87132.31449101312,825.50624753,992354,-10689.762615958956
2023-05-15,479793,1.13464153511,7380.823735108331,238599.11955094693,229890.8979420931,825.50624753,1091921,8708.221608853812
2023-05-16,438043,1.137530289087,6959.143874349764,103655.37274921816,148955.5879369863,825.50624753,1072600,-45300.21518776813
2023-05-17,444193,1.139583751853,6463.277175613376,152141.6721605018,140827.86529417319,825.50624753,1043585,11313.80686632861
2023-05-18,462762,1.129941522772,6567.36338588432,113089.51291905696,128531.40935380454,825.50624753,1054402,-15441.896434747585
2023-05-19,452814,1.133419182912,5791.977608687122,165991.8294908046,111178.71947817715,825.50624753,1073998,54813.110012627454
2023-05-20,567922,1.137012819933,4103.38024950308,41935.544549181,86707.82297966316,825.50624753,1049772,-44772.27843048216
2023-05-21,505370,1.130371644797,4337.977171286471,111926.7301378094,88118.66352955668,825.50624753,1014742,23808.066608252717
2023-05-22,440862,1.137026105869,5846.704909145144,116299.03015589502,147520.47748690573,825.50624753,1075234,-31221.447331010713
2023-05-23,443649,1.157415770914,6627.440492447992,139557.2523845263,150584.66485843287,825.50624753,1113165,-11027.41247390656
2023-05-24,457564,1.126848295544,5523.500814384305,166735.57309462447,155650.15279446202,825.50624753,1054823,11085.420300162456
2023-05-25,457571,1.130372934504,4887.230883344129,150366.9427597176,194455.25739281805,825.50624753,1062757,-44088.31463310044
2023-05-26,455922,1.139387169421,4147.022467749633,137917.34614456672,190439.9380455122,825.50624753,1059510,-52522.59190094547
2023-05-27,484034,1.140078068606,3344.02473801358,49696.16593233697,91174.26792013017,825.50624753,982620,-41478.1019877932
2023-05-28,425747,1.18310549631,3854.041976352608,155425.03960351975,197691.86375410645,825.50624753,968996,-42266.824150586704
2023-05-29,452819,1.17004900622,4832.601471329484,228506.5831869445,171805.00176177424,825.50624753,1082245,56701.58142517027
2023-05-30,495825,1.170996804122,5696.106111138789,130946.48080884056,139371.04747787217,825.50624753,1190789,-8424.566669031614
2023-05-31,485068,1.154448925818,4927.19502943358,157231.0255270542,173141.61713424206,825.50624753,1098149,-15910.591607187846
2023-06-01,441316,1.151425435258,5012.313855453322,110988.26513716805,138438.61012300267,825.50624753,1071180,-27450.344985834614
2023-06-02,519377,1.173499846915,4088.7032701155354,187078.05202918276,205871.82196364528,825.50624753,1102996,-18793.76993446253
2023-06-03,520912,1.163425598521,3102.3291766931384,87251.0415822443,100923.45056560492,825.50624753,1003794,-13672.408983360612
2023-06-04,499026,1.162760485389,2800.8980514941663,79505.08573068924,88343.36125214746,825.50624753,962454,-8838.275521458214
2023-06-05,553237,1.117050579602,4455.981464943924,437739.4968250455,740666.6554031306,825.50624753,1151611,-302927.1585780851
2023-06-06,521356,1.155542003609,3479.738571067863,429415.1439240018,386939.18582844286,825.50624753,1095144,42475.95809555892
2023-06-07,534812,1.128287989233,3066.9587428170325,166185.5594501558,246863.78825840884,825.50624753,1071257,-80678.22880825304
2023-06-08,506910,1.137840449761,3136.365635946136,87990.73070788391,139339.22091940997,825.50624753,1008582,-51348.49021152606
2023-06-09,568104,1.133175232876,2826.9083982747948,178681.29636735428,171535.9949591523,825.50624753,1046976,7145.30140820198
2023-06-10,645859,1.087641433307,3029.9807122250563,234522.6676096868,233506.96796563527,825.50624753,1204433,1015.6996440515213
2023-06-11,722848,1.089851517006,2200.5568047748707,181701.98819990447,97723.6106043864,825.50624753,1106073,83978.37759551808
2023-06-12,527637,1.086535216597,2329.5502349760186,313296.4044152781,279799.68266804586,825.50624753,975959,33496.72174723225
2023-06-13,532081,1.086535920387,2225.928389103637,293484.8111760609,251637.6145065604,825.50624753,952433,41847.19666950047
2023-06-14,526308,1.037512635711,2841.102587785728,605010.6034053607,639784.1837692636,825.50624753,1023424,-34773.580363902845
2023-06-15,556918,1.048858123891,2548.7460606564864,224613.6860785352,297872.08977510926,825.50624753,1110065,-73258.40369657407
2023-06-16,570083,1.079213598265,2733.5179144169583,164575.30704124997,334600.5476498577,825.50624753,1146585,-170025.24060860774
2023-06-17,559942,1.085975905811,2423.027530301394,127150.90154092548,114231.04899676392,825.50624753,984217,12919.852544161564
2023-06-18,597861,1.081995341809,2038.9689791540532,95946.0904231853,95578.41330475023,825.50624753,1001818,367.67711843508005
2023-06-19,572877,1.089410090037,2473.835076810865,156497.5330303113,191519.7141332328,825.50624753,1046350,-35022.18110292152
2023-06-20,501731,1.117183613256,2504.3896076755905,185613.10887350407,182569.46304933264,825.50624753,1072045,3043.645824171428
2023-06-21,521987,1.170051346603,2801.7952145724344,280377.5017741292,384228.11857953446,825.50624753,1091714,-103850.61680540524
2023-06-22,499018,1.155649508058,2346.25703059302,190805.1899756752,235170.8816620919,825.50624753,1052333,-44365.691686416714
2023-06-23,538476,1.161274925393,2563.367890362327,150772.80244189448,165689.17153332112,825.50624753,1054976,-14916.369091426634
2023-06-24,560995,1.149083353952,1926.6886355360375,77117.10258838137,107383.50500813212,825.50624753,1004563,-30266.402419750753
2023-06-25,558073,1.15975933799,1729.3576741682834,105899.66071457062,113785.82608430224,825.50624753,934895,-7886.1653697316215
2023-06-26,542329,1.135570992705,1928.7801734121065,214689.74197573544,167685.10228334155,825.50624753,996984,47004.63969239389
2023-06-27,498328,1.151877631837,2674.968951801332,161214.2943332489,120236.286518143,825.50624753,1067370,40978.0078151059
2023-06-28,502634,1.120475962425,2655.651638601945,177447.9084238867,169179.96187478473,825.50624753,1094481,8267.946549101966
2023-06-29,446169,1.134034577193,4241.032508798363,176519.90258172483,171712.45256738097,825.50624753,1064346,4807.450014343864
2023-06-30,492936,1.177182090708,3804.6540309829807,233047.324897914,233391.11457601143,825.50624753,1129184,-343.7896780974406
2023-07-01,496384,1.169316099667,2349.4895607468434,81289.33367270614,106305.9610867239,825.50624753,1015838,-25016.627414017756
2023-07-02,495119,1.174331730921,2030.8305499290288,89258.3264660285,101840.5496959481,825.50624753,925771,-12582.22322991959
2023-07-03,493543,1.178655712511,2797.9301557654135,146178.13506478423,163356.2502284535,825.50624753,1061564,-17178.115163669252
2023-07-04,468826,1.167773860101,3570.6140668879893,113837.97283818612,124362.91253906421,825.50624753,931944,-10524.939700878094
2023-07-05,330408,1.153280951802,5822.700406551353,141795.91362667593,121729.74269050336,825.50624753,760586,20066.170936172566
2023-07-06,357008,1.123266579428,4923.066427443226,172261.53242960825,158588.41305936445,825.50624753,914280,13673.119370243803
2023-07-07,410247,1.133218379455,4100.76580085921,148497.6836860669,132908.14146663452,825.50624753,1038341,15589.542219432391
2023-07-08,441020,1.131850123768,2585.623054516157,106663.81956013745,109307.57824273512,825.50624753,1014086,-2643.758682597676
2023-07-09,444382,1.132739257336,2449.5099737810488,114417.57950902345,75543.64287666068,825.50624753,954379,38873.93663236276
2023-07-10,505778,1.143425772667,2917.9925437433335,96693.05120101136,105091.72726892304,825.50624753,1057858,-8398.676067911685
2023-07-11,493934,1.142324053566,2915.8237299564494,102517.6953915758,106509.48044693426,825.50624753,1091428,-3991.7850553584576
2023-07-12,444909,1.138983394061,3496.4962573776806,134531.6355161975,155374.99828415224,825.50624753,1041317,-20843.362767954735
2023-07-13,461538,1.206042871113,4138.8981360815305,362895.8117104996,323314.48985610536,825.50624753,1121269,39581.32185439422
2023-07-14,512709,1.167241376815,3162.9196568457046,214652.37433240295,319767.7143022199,825.50624753,1110332,-105115.33996981697
2023-07-15,495888,1.163129050199,1973.504028107818,89287.18435918499,118285.56199608932,825.50624753,950700,-28998.377636904333
2023-07-16,460558,1.158803791116,2276.172411109868,113465.6763521098,83328.83468663051,825.50624753,946750,30136.841665479296
2023-07-17,432935,1.151318954589,3005.713156552187,203352.07961322035,214101.27575954463,825.50624753,1036419,-10749.196146324277
2023-07-18,495815,1.143547373549,3783.5558616621374,290362.5142451366,218374.34534315683,825.50624753,1175963,71988.16890197975
2023-07-19,466872,1.141261389882,3501.694663072687,184728.47500870563,171193.7179345275,825.50624753,1093783,13534.757074178138
2023-07-20,431813,1.14339320592,3551.8119131241187,149331.07173879162,175573.2465330751,825.50624753,1049510,-26242.174794283463
2023-07-21,462143,1.14428920758,3740.3479049815855,81287.13907852035,129791.0480290414,825.50624753,1110882,-48503.90895052104
2023-07-22,432180,1.128570116816,2620.520862214472,89556.74429733705,102823.65448279912,825.50624753,1004374,-13266.910185462068
2023-07-23,424115,1.143740235073,2788.909238857117,86675.01339978774,77879.0877333709,825.50624753,977305,8795.925666416835
2023-07-24,420593,1.123805751491,4227.9958896446415,195246.45347508823,197163.93341108027,825.50624753,1036300,-1917.4799359920435
2023-07-25,389259,1.129276098219,3982.9124139678033,121592.48201707362,109516.87380738252,825.50624753,990249,12075.608209691098
2023-07-26,428906,1.136872685278,3519.8195233010088,93064.6141857323,125127.99408199928,825.50624753,1029348,-32063.379896266983
2023-07-27,414078,1.130420341604,4102.781970684385,117427.91803086457,121412.45925978184,825.50624753,998420,-3984.5412289172673
2023-07-28,423058,1.139723518603,4772.719237072192,130127.28306867807,131879.8326054376,825.50624753,1014601,-1752.5495367595431
2023-07-29,443989,1.141998914166,2842.3789491121365,66948.4618622546,78081.12974505157,825.50624753,991161,-11132.667882796974
2023-07-30,449643,1.131256432966,2728.940579998432,106145.91773080116,98206.04201820625,825.50624753,981157,7939.875712594905
2023-07-31,532895,1.128153844015,3021.4047373948047,137002.274561827,178659.69962726336,825.50624753,1048101,-41657.42506543634
2023-08-01,430764,1.134506263653,3004.989318069114,192825.37156360535,180906.3960322696,825.50624753,1068108,11918.975531335745
2023-08-02,439016,1.119063210448,3218.3007550653238,181356.6758477996,176120.36231239964,825.50624753,1042149,5236.313535399968
2023-08-03,463901,1.118456223061,2957.94369483269,184809.95464603032,169388.48522817637,825.50624753,1049539,15421.46941785395
2023-08-04,483717,1.114753465528,2562.3378346227196,137882.30574117857,159280.4420048826,825.50624753,1075359,-21398.136263704044
2023-08-05,456526,1.120260050214,2242.7106083053714,44901.507989875216,79265.81466483806,825.50624753,1124372,-34364.30667496285
2023-08-06,470221,1.116120245859,2002.5302616533495,83306.46788599904,73535.44463096382,825.50624753,987506,9771.023255035223
2023-08-07,434031,1.116434827691,3092.7375482397597,167554.59211771612,184988.3092133043,825.50624753,1047336,-17433.71709558819
2023-08-08,426439,1.133203462233,3183.315108461957,183197.9884070147,165747.6741755155,825.50624753,1098689,17450.314231499186
2023-08-09,479009,1.132007068308,2868.9588262944103,150798.85459041913,148698.15210610683,825.50624753,1076595,2100.7024843122927
2023-08-10,435345,1.129323271924,2954.9597901043503,112995.92528510632,136655.9702615066,825.50624753,1037733,-23660.04497640027
2023-08-11,462207,1.126680596493,2498.4518348503957,147470.74422056827,160502.58072726615,825.50624753,1050203,-13031.836506697873
2023-08-12,456717,1.127002190268,1975.778617543256,113039.45971607883,85899.85159700454,825.50624753,972839,27139.608119074284
2023-08-13,472123,1.121439125989,1948.128612273522,34317.20351647074,75621.61613437532,825.50624753,920802,-41304.41261790458
2023-08-14,452925,1.124408514879,2785.3867718042898,131586.93869880383,129564.69742966475,825.50624753,1009971,2022.2412691390782
2023-08-15,450149,1.116007349337,3335.8626273875866,110920.90744763245,142084.1547187578,825.50624753,1056395,-31163.247271125365
2023-08-16,419867,1.106067742015,3907.857732702125,214125.33649967273,157958.9341375229,825.50624753,1076026,56166.40236214982
2023-08-17,442604,1.044129442225,4814.385487143989,318167.1560743498,301938.9208579724,825.50624753,1065879,16228.23521637742
2023-08-18,466951,1.032728458677,3269.385215557181,350694.04501249787,451766.7544301788,825.50624753,1081417,-101072.70941768092
2023-08-19,523589,1.041437479039,1996.2387220854037,166760.13113548313,141196.843097212,825.50624753,1041484,25563.28803827113
2023-08-20,468619,1.053022480913,2047.6283032763847,121780.69669840336,119680.21975588094,825.50624753,943440,2100.476942522422
2023-08-21,426008,1.048613296382,2997.230367541556,139800.8708417125,176550.97845332333,825.50624753,1010718,-36750.107611610845
2023-08-22,412243,1.033068125683,3937.612465678791,219281.6920352697,349846.09612038435,825.50624753,1040834,-130564.40408511466
